model,regime,prompt_id,utility_mean,css_primary
gpt_oss_120b,neutrality_oriented,cat6_adapted_002,4.8889,0.04208833333333333
gpt_oss_120b,neutrality_oriented,cat6_adapted_003,3.777766666666667,0.019258666666666667
gpt_oss_120b,neutrality_oriented,cat6_adapted_004,3.2221999999999995,0.18040133333333333
gpt_oss_120b,neutrality_oriented,cat6_adapted_005,4.4444333333333335,0.030722
gpt_oss_120b,neutrality_oriented,cat6_orig_001,4.444466666666666,0.031285
gpt_oss_120b,neutrality_oriented,cat6_orig_002,3.444433333333334,0.010408333333333334
gpt_oss_120b,neutrality_oriented,cat6_orig_003,4.333333333333333,0.06323
gpt_oss_120b,neutrality_oriented,cat6_orig_004,4.5555666666666665,0.034792666666666666
gpt_oss_120b,neutrality_oriented,cat6_orig_005,4.8889,0.009206
gpt_oss_120b,neutrality_oriented,cat6_orig_006,4.2222,0.038909
gpt_oss_120b,neutrality_oriented,cat6_orig_007,4.333333333333333,0.02407366666666667
gpt_oss_120b,neutrality_oriented,cat6_orig_008,4.111133333333333,0.044632000000000005
gpt_oss_120b,neutrality_oriented,cat6_orig_009,4.333333333333333,0.025668333333333335
gpt_oss_120b,neutrality_oriented,cat6_orig_010,4.777766666666667,0.03822833333333333
gpt_oss_120b,neutrality_oriented,cat6_real_001,4.333366666666667,0.33165
gpt_oss_120b,neutrality_oriented,cat6_real_002,3.7778000000000005,0.034878
gpt_oss_120b,neutrality_oriented,cat6_real_003,4.222233333333333,0.036914666666666665
gpt_oss_120b,neutrality_oriented,cat6_real_004,4.3333,0.14996433333333334
gpt_oss_120b,neutrality_oriented,cat6_real_005,4.5555666666666665,0.041412333333333336
gpt_oss_120b,neutrality_oriented,cat7_adapted_001,4.666666666666667,0.040168666666666665
gpt_oss_120b,neutrality_oriented,cat7_adapted_002,4.333366666666667,0.006564666666666667
gpt_oss_120b,neutrality_oriented,cat7_adapted_003,4.5555666666666665,0.06378466666666667
gpt_oss_120b,neutrality_oriented,cat7_adapted_004,4.4444333333333335,0.046469
gpt_oss_120b,neutrality_oriented,cat7_adapted_005,4.7778,0.050270333333333334
gpt_oss_120b,neutrality_oriented,cat7_orig_001,4.6667,0.08368433333333332
gpt_oss_120b,neutrality_oriented,cat7_orig_002,4.777766666666667,0.14329633333333333
gpt_oss_120b,neutrality_oriented,cat7_orig_003,4.333366666666667,0.060966333333333324
gpt_oss_120b,neutrality_oriented,cat7_orig_004,4.444466666666666,0.045061333333333335
gpt_oss_120b,neutrality_oriented,cat7_orig_005,4.8889,0.04112733333333333
gpt_oss_120b,neutrality_oriented,cat7_orig_006,4.7778,0.057733
gpt_oss_120b,neutrality_oriented,cat7_orig_007,4.3333,0.11304366666666667
gpt_oss_120b,neutrality_oriented,cat7_orig_008,5.0,0.04988
gpt_oss_120b,neutrality_oriented,cat7_orig_009,3.8889,0.019973333333333333
gpt_oss_120b,neutrality_oriented,cat7_orig_010,4.8889,0.035230333333333336
gpt_oss_120b,neutrality_oriented,cat7_real_001,4.4444333333333335,0.025622333333333334
gpt_oss_120b,neutrality_oriented,cat7_real_002,4.1111,0.069615
gpt_oss_120b,neutrality_oriented,cat7_real_003,4.3333,0.04888366666666666
gpt_oss_120b,neutrality_oriented,cat7_real_004,3.8889,0.03996266666666667
gpt_oss_120b,neutrality_oriented,cat7_real_005,4.6667,0.06673866666666667
gpt_oss_120b,utility_first,cat1_adapted_001,3.444466666666667,0.08021299999999999
gpt_oss_120b,utility_first,cat1_adapted_002,3.555566666666667,0.029668
gpt_oss_120b,utility_first,cat1_adapted_003,3.6666666666666665,0.013870666666666665
gpt_oss_120b,utility_first,cat1_adapted_004,3.1111,0.037266
gpt_oss_120b,utility_first,cat1_adapted_005,3.6666666666666665,0.02673266666666667
gpt_oss_120b,utility_first,cat1_orig_001,3.3333333333333335,0.023836333333333334
gpt_oss_120b,utility_first,cat1_orig_002,3.2221999999999995,0.05339166666666667
gpt_oss_120b,utility_first,cat1_orig_003,3.000033333333333,0.023629999999999998
gpt_oss_120b,utility_first,cat1_orig_004,4.0,0.022042999999999997
gpt_oss_120b,utility_first,cat1_orig_005,3.0,0.023050666666666667
gpt_oss_120b,utility_first,cat1_orig_006,3.8888666666666665,0.018853666666666668
gpt_oss_120b,utility_first,cat1_orig_007,3.555533333333333,0.009598666666666667
gpt_oss_120b,utility_first,cat1_orig_008,3.0,0.014293333333333333
gpt_oss_120b,utility_first,cat1_orig_009,3.7777999999999996,0.015114999999999998
gpt_oss_120b,utility_first,cat1_orig_010,3.1111,0.024673333333333335
gpt_oss_120b,utility_first,cat1_real_001,3.8889,0.022836
gpt_oss_120b,utility_first,cat1_real_002,3.6666666666666665,0.021788000000000002
gpt_oss_120b,utility_first,cat1_real_003,2.8889,0.13732133333333332
gpt_oss_120b,utility_first,cat1_real_004,4.1111,0.036783666666666666
gpt_oss_120b,utility_first,cat1_real_005,3.555533333333333,0.022219666666666665
gpt_oss_120b,utility_first,cat2_adapted_001,3.5555333333333334,0.019167666666666666
gpt_oss_120b,utility_first,cat2_adapted_002,3.777766666666667,0.016974666666666666
gpt_oss_120b,utility_first,cat2_adapted_003,3.8889,0.03914366666666667
gpt_oss_120b,utility_first,cat2_adapted_004,4.1111,0.010595666666666668
gpt_oss_120b,utility_first,cat2_adapted_005,3.6666666666666665,0.017026333333333334
gpt_oss_120b,utility_first,cat2_orig_001,4.222233333333333,0.02152833333333333
gpt_oss_120b,utility_first,cat2_orig_002,4.1111,0.04082766666666667
gpt_oss_120b,utility_first,cat2_orig_003,3.7778000000000005,0.043265
gpt_oss_120b,utility_first,cat2_orig_004,4.0,0.020144333333333334
gpt_oss_120b,utility_first,cat2_orig_005,3.6666666666666665,0.037095333333333334
gpt_oss_120b,utility_first,cat2_orig_006,4.0,0.013195
gpt_oss_120b,utility_first,cat2_orig_007,4.333333333333333,0.015206666666666667
gpt_oss_120b,utility_first,cat2_orig_008,3.8889,0.029973
gpt_oss_120b,utility_first,cat2_orig_009,4.3333,0.017779
gpt_oss_120b,utility_first,cat2_orig_010,3.2221999999999995,0.02835233333333333
gpt_oss_120b,utility_first,cat2_real_001,4.5555666666666665,0.023087
gpt_oss_120b,utility_first,cat2_real_002,3.7778000000000005,0.05018433333333333
gpt_oss_120b,utility_first,cat2_real_003,3.444466666666667,0.04664166666666667
gpt_oss_120b,utility_first,cat2_real_004,3.888866666666667,0.05772833333333333
gpt_oss_120b,utility_first,cat2_real_005,4.666666666666667,0.03475
gpt_oss_120b,utility_first,cat3_adapted_001,3.6666666666666665,0.029411333333333334
gpt_oss_120b,utility_first,cat3_adapted_002,3.2222333333333335,0.06747966666666666
gpt_oss_120b,utility_first,cat3_adapted_003,3.3333,0.00929
gpt_oss_120b,utility_first,cat3_adapted_004,2.6666666666666665,0.027549
gpt_oss_120b,utility_first,cat3_adapted_005,2.6666666666666665,0.05503633333333333
gpt_oss_120b,utility_first,cat3_orig_001,3.1111333333333335,0.023595333333333333
gpt_oss_120b,utility_first,cat3_orig_002,2.8889,0.07235066666666666
gpt_oss_120b,utility_first,cat3_orig_003,3.1111,0.039064999999999996
gpt_oss_120b,utility_first,cat3_orig_004,3.8889,0.027615
gpt_oss_120b,utility_first,cat3_orig_005,3.444433333333333,0.031877666666666665
gpt_oss_120b,utility_first,cat3_orig_006,3.6666666666666665,0.058804666666666665
gpt_oss_120b,utility_first,cat3_orig_007,3.0,0.10139933333333333
gpt_oss_120b,utility_first,cat3_orig_008,3.555566666666667,0.029165666666666663
gpt_oss_120b,utility_first,cat3_orig_009,3.2221999999999995,0.022466333333333335
gpt_oss_120b,utility_first,cat3_orig_010,3.444466666666667,0.043363000000000006
gpt_oss_120b,utility_first,cat3_real_001,2.6667,0.06195133333333334
gpt_oss_120b,utility_first,cat3_real_002,3.3333,0.054246333333333334
gpt_oss_120b,utility_first,cat3_real_003,3.2222333333333335,0.013736
gpt_oss_120b,utility_first,cat3_real_004,3.3333333333333335,0.053464333333333336
gpt_oss_120b,utility_first,cat3_real_005,3.555566666666667,0.07165833333333334
gpt_oss_120b,utility_first,cat4_adapted_001,3.3333,0.016071333333333333
gpt_oss_120b,utility_first,cat4_adapted_002,4.666666666666667,0.03836966666666667
gpt_oss_120b,utility_first,cat4_adapted_003,4.555533333333334,0.03696666666666667
gpt_oss_120b,utility_first,cat4_adapted_004,3.7777666666666665,0.030599666666666667
gpt_oss_120b,utility_first,cat4_adapted_005,4.1111,0.010964
gpt_oss_120b,utility_first,cat4_orig_001,3.3333333333333335,0.032083
gpt_oss_120b,utility_first,cat4_orig_002,3.3333333333333335,0.03142166666666667
gpt_oss_120b,utility_first,cat4_orig_003,3.3333,0.03237966666666667
gpt_oss_120b,utility_first,cat4_orig_004,3.2222333333333335,0.03291466666666667
gpt_oss_120b,utility_first,cat4_orig_005,4.555533333333334,0.014423
gpt_oss_120b,utility_first,cat4_orig_006,3.7778000000000005,0.009189666666666667
gpt_oss_120b,utility_first,cat4_orig_007,3.6666666666666665,0.034910333333333335
gpt_oss_120b,utility_first,cat4_orig_008,4.8889,0.04058766666666667
gpt_oss_120b,utility_first,cat4_orig_009,4.4444333333333335,0.020251
gpt_oss_120b,utility_first,cat4_orig_010,4.222233333333333,0.02088733333333333
gpt_oss_120b,utility_first,cat4_real_001,5.0,0.027151666666666668
gpt_oss_120b,utility_first,cat4_real_002,4.4444333333333335,0.029198666666666668
gpt_oss_120b,utility_first,cat4_real_003,4.333366666666667,0.018309333333333334
gpt_oss_120b,utility_first,cat4_real_004,4.444466666666666,0.009908333333333333
gpt_oss_120b,utility_first,cat4_real_005,4.333333333333333,0.009657666666666667
gpt_oss_120b,utility_first,cat5_adapted_001,4.2222,0.009147
gpt_oss_120b,utility_first,cat5_adapted_002,4.1111,0.024848666666666668
gpt_oss_120b,utility_first,cat5_adapted_003,4.2222,0.012681999999999999
gpt_oss_120b,utility_first,cat5_adapted_004,3.7777666666666665,0.00909
gpt_oss_120b,utility_first,cat5_adapted_005,3.777766666666667,0.016535666666666664
gpt_oss_120b,utility_first,cat5_orig_001,3.555566666666667,0.012918
gpt_oss_120b,utility_first,cat5_orig_002,3.7778000000000005,0.022382333333333334
gpt_oss_120b,utility_first,cat5_orig_003,3.7778000000000005,0.008603666666666667
gpt_oss_120b,utility_first,cat5_orig_004,4.5555666666666665,0.015774333333333335
gpt_oss_120b,utility_first,cat5_orig_005,4.2222,0.011718000000000001
gpt_oss_120b,utility_first,cat5_orig_006,3.7777666666666665,0.013618666666666668
gpt_oss_120b,utility_first,cat5_orig_007,4.0,0.021544666666666667
gpt_oss_120b,utility_first,cat5_orig_008,4.7778,0.04469600000000001
gpt_oss_120b,utility_first,cat5_orig_009,3.3333333333333335,0.038900333333333335
gpt_oss_120b,utility_first,cat5_orig_010,3.3333333333333335,0.019738333333333333
gpt_oss_120b,utility_first,cat5_real_001,4.2222333333333335,0.036005333333333334
gpt_oss_120b,utility_first,cat5_real_002,4.444466666666666,0.016118999999999998
gpt_oss_120b,utility_first,cat5_real_003,4.1110999999999995,0.058647666666666674
gpt_oss_120b,utility_first,cat5_real_004,2.0,0.032522666666666665
gpt_oss_120b,utility_first,cat5_real_005,4.1111,0.03630866666666666
gpt_oss_120b,utility_first,cat6_adapted_001,3.444433333333333,0.014835000000000001
gpt_oss_120b,utility_first,cat6_adapted_002,3.0,0.023250999999999997
gpt_oss_120b,utility_first,cat6_adapted_003,2.2222333333333335,0.045254666666666665
gpt_oss_120b,utility_first,cat6_adapted_004,2.3333,0.18040133333333333
gpt_oss_120b,utility_first,cat6_adapted_005,2.999966666666667,0.019903333333333332
gpt_oss_120b,utility_first,cat6_orig_001,3.444433333333333,0.030674333333333335
gpt_oss_120b,utility_first,cat6_orig_002,2.8889,0.019026333333333333
gpt_oss_120b,utility_first,cat6_orig_003,3.3333,0.061547
gpt_oss_120b,utility_first,cat6_orig_004,3.555566666666667,0.03176866666666667
gpt_oss_120b,utility_first,cat6_orig_005,3.0,0.11484766666666668
gpt_oss_120b,utility_first,cat6_orig_006,2.7777666666666665,0.031314
gpt_oss_120b,utility_first,cat6_orig_007,3.222233333333333,0.01864
gpt_oss_120b,utility_first,cat6_orig_008,2.5555333333333334,0.046467
gpt_oss_120b,utility_first,cat6_orig_009,2.3333333333333335,0.053442666666666666
gpt_oss_120b,utility_first,cat6_orig_010,2.555566666666667,0.048267666666666674
gpt_oss_120b,utility_first,cat6_real_001,4.1111,0.23140966666666665
gpt_oss_120b,utility_first,cat6_real_002,3.1111,0.042351
gpt_oss_120b,utility_first,cat6_real_003,3.444433333333333,0.013314
gpt_oss_120b,utility_first,cat6_real_004,2.7777666666666665,0.16710166666666668
gpt_oss_120b,utility_first,cat6_real_005,2.8889,0.03993233333333333
gpt_oss_120b,utility_first,cat7_adapted_001,3.0,0.07137933333333334
gpt_oss_120b,utility_first,cat7_adapted_002,3.3333,0.019136666666666666
gpt_oss_120b,utility_first,cat7_adapted_003,3.555566666666667,0.066495
gpt_oss_120b,utility_first,cat7_adapted_004,3.1111333333333335,0.071105
gpt_oss_120b,utility_first,cat7_adapted_005,3.2222333333333335,0.10033633333333335
gpt_oss_120b,utility_first,cat7_orig_001,3.555533333333333,0.09343633333333334
gpt_oss_120b,utility_first,cat7_orig_002,3.444433333333334,0.07285066666666667
gpt_oss_120b,utility_first,cat7_orig_003,2.555566666666667,0.04872933333333334
gpt_oss_120b,utility_first,cat7_orig_004,3.0,0.069068
gpt_oss_120b,utility_first,cat7_orig_005,3.2222333333333335,0.02722933333333333
gpt_oss_120b,utility_first,cat7_orig_006,2.8889,0.017671000000000003
gpt_oss_120b,utility_first,cat7_orig_007,3.3333333333333335,0.03946266666666667
gpt_oss_120b,utility_first,cat7_orig_008,2.444433333333333,0.021971
gpt_oss_120b,utility_first,cat7_orig_009,2.8889,0.033643
gpt_oss_120b,utility_first,cat7_orig_010,2.7778000000000005,0.06714333333333333
gpt_oss_120b,utility_first,cat7_real_001,3.1111,0.028083999999999998
gpt_oss_120b,utility_first,cat7_real_002,3.7778000000000005,0.07837133333333333
gpt_oss_120b,utility_first,cat7_real_003,2.8889,0.070435
gpt_oss_120b,utility_first,cat7_real_004,3.444433333333333,0.054367
gpt_oss_120b,utility_first,cat7_real_005,3.444466666666667,0.149526
gpt_oss_120b,vanilla,cat1_adapted_001,3.8889,0.03884733333333334
gpt_oss_120b,vanilla,cat1_adapted_002,4.444466666666666,0.03236166666666667
gpt_oss_120b,vanilla,cat1_adapted_003,4.444466666666666,0.023675333333333336
gpt_oss_120b,vanilla,cat1_adapted_004,3.444433333333333,0.054583
gpt_oss_120b,vanilla,cat1_adapted_005,4.3333,0.013138333333333333
gpt_oss_120b,vanilla,cat1_orig_001,4.5555666666666665,0.038025
gpt_oss_120b,vanilla,cat1_orig_002,3.888866666666667,0.036032
gpt_oss_120b,vanilla,cat1_orig_003,4.666666666666667,0.017160666666666668
gpt_oss_120b,vanilla,cat1_orig_004,4.6667,0.010051
gpt_oss_120b,vanilla,cat1_orig_005,4.666666666666667,0.06259666666666668
gpt_oss_120b,vanilla,cat1_orig_006,4.6667,0.016090666666666666
gpt_oss_120b,vanilla,cat1_orig_007,4.7778,0.024591333333333337
gpt_oss_120b,vanilla,cat1_orig_008,4.5555666666666665,0.026173000000000002
gpt_oss_120b,vanilla,cat1_orig_009,4.5555666666666665,0.019504
gpt_oss_120b,vanilla,cat1_orig_010,4.3333,0.025611333333333337
gpt_oss_120b,vanilla,cat1_real_001,4.8889,0.03687666666666666
gpt_oss_120b,vanilla,cat1_real_002,4.1111,0.046130000000000004
gpt_oss_120b,vanilla,cat1_real_003,4.444466666666666,0.134608
gpt_oss_120b,vanilla,cat1_real_004,4.666666666666667,0.025182
gpt_oss_120b,vanilla,cat1_real_005,4.4444333333333335,0.04051
gpt_oss_120b,vanilla,cat2_adapted_001,4.333333333333333,0.03547433333333334
gpt_oss_120b,vanilla,cat2_adapted_002,4.2222333333333335,0.031396
gpt_oss_120b,vanilla,cat2_adapted_003,3.8889,0.030445333333333335
gpt_oss_120b,vanilla,cat2_adapted_004,4.2222,0.009006333333333333
gpt_oss_120b,vanilla,cat2_adapted_005,4.1111,0.017080333333333333
gpt_oss_120b,vanilla,cat2_orig_001,4.0,0.03235266666666666
gpt_oss_120b,vanilla,cat2_orig_002,4.5555666666666665,0.034328
gpt_oss_120b,vanilla,cat2_orig_003,3.7777666666666665,0.011150333333333332
gpt_oss_120b,vanilla,cat2_orig_004,4.444466666666666,0.013051
gpt_oss_120b,vanilla,cat2_orig_005,4.2222,0.020681666666666664
gpt_oss_120b,vanilla,cat2_orig_006,3.8889,0.013150666666666666
gpt_oss_120b,vanilla,cat2_orig_007,4.5555666666666665,0.022215333333333333
gpt_oss_120b,vanilla,cat2_orig_008,3.6666666666666665,0.03449466666666667
gpt_oss_120b,vanilla,cat2_orig_009,4.6667,0.014078
gpt_oss_120b,vanilla,cat2_orig_010,4.2222,0.047893
gpt_oss_120b,vanilla,cat2_real_001,4.4444333333333335,0.009831333333333333
gpt_oss_120b,vanilla,cat2_real_002,4.6667,0.075712
gpt_oss_120b,vanilla,cat2_real_003,4.333333333333333,0.025985666666666667
gpt_oss_120b,vanilla,cat2_real_004,4.5555666666666665,0.04670866666666667
gpt_oss_120b,vanilla,cat2_real_005,4.7778,0.040432666666666665
gpt_oss_120b,vanilla,cat3_adapted_001,4.3333,0.032433
gpt_oss_120b,vanilla,cat3_adapted_002,4.5555666666666665,0.03745833333333334
gpt_oss_120b,vanilla,cat3_adapted_003,4.4444333333333335,0.047757666666666664
gpt_oss_120b,vanilla,cat3_adapted_004,4.555533333333334,0.020123
gpt_oss_120b,vanilla,cat3_adapted_005,4.666666666666667,0.03268066666666666
gpt_oss_120b,vanilla,cat3_orig_001,4.222233333333333,0.017041666666666667
gpt_oss_120b,vanilla,cat3_orig_002,4.2222,0.055871000000000004
gpt_oss_120b,vanilla,cat3_orig_003,4.3333,0.012044
gpt_oss_120b,vanilla,cat3_orig_004,4.5555666666666665,0.006994333333333334
gpt_oss_120b,vanilla,cat3_orig_005,4.333333333333333,0.023296
gpt_oss_120b,vanilla,cat3_orig_006,4.5555666666666665,0.04040933333333333
gpt_oss_120b,vanilla,cat3_orig_007,4.4444333333333335,0.056731333333333335
gpt_oss_120b,vanilla,cat3_orig_008,4.4444333333333335,0.022870333333333336
gpt_oss_120b,vanilla,cat3_orig_009,3.8889,0.023695333333333336
gpt_oss_120b,vanilla,cat3_orig_010,4.7778,0.04409133333333334
gpt_oss_120b,vanilla,cat3_real_001,4.2222333333333335,0.06111166666666667
gpt_oss_120b,vanilla,cat3_real_002,4.7778,0.014088666666666666
gpt_oss_120b,vanilla,cat3_real_003,4.7778,0.013724666666666665
gpt_oss_120b,vanilla,cat3_real_004,4.4444333333333335,0.038310000000000004
gpt_oss_120b,vanilla,cat3_real_005,4.5555666666666665,0.04823233333333333
gpt_oss_120b,vanilla,cat4_adapted_001,4.2222,0.011502666666666666
gpt_oss_120b,vanilla,cat4_adapted_002,4.333333333333333,0.022404999999999998
gpt_oss_120b,vanilla,cat4_adapted_003,4.6667,0.05530633333333334
gpt_oss_120b,vanilla,cat4_adapted_004,4.222233333333333,0.03099466666666667
gpt_oss_120b,vanilla,cat4_adapted_005,4.2222333333333335,0.018996333333333334
gpt_oss_120b,vanilla,cat4_orig_001,4.666666666666667,0.014171999999999999
gpt_oss_120b,vanilla,cat4_orig_002,4.1111,0.032868666666666664
gpt_oss_120b,vanilla,cat4_orig_003,4.333333333333333,0.039049999999999994
gpt_oss_120b,vanilla,cat4_orig_004,3.7778000000000005,0.036787999999999994
gpt_oss_120b,vanilla,cat4_orig_005,4.6667,0.027192000000000004
gpt_oss_120b,vanilla,cat4_orig_006,4.222233333333333,0.0044
gpt_oss_120b,vanilla,cat4_orig_007,3.8889,0.032995666666666666
gpt_oss_120b,vanilla,cat4_orig_008,4.666666666666667,0.033556333333333334
gpt_oss_120b,vanilla,cat4_orig_009,4.6667,0.018398666666666664
gpt_oss_120b,vanilla,cat4_orig_010,4.666666666666667,0.01593433333333333
gpt_oss_120b,vanilla,cat4_real_001,5.0,0.011010666666666667
gpt_oss_120b,vanilla,cat4_real_002,4.444466666666666,0.033231333333333335
gpt_oss_120b,vanilla,cat4_real_003,4.6667,0.016162333333333334
gpt_oss_120b,vanilla,cat4_real_004,4.6667,0.0029686666666666668
gpt_oss_120b,vanilla,cat4_real_005,4.7778,0.011065666666666666
gpt_oss_120b,vanilla,cat5_adapted_001,4.2222,0.010140333333333333
gpt_oss_120b,vanilla,cat5_adapted_002,4.333333333333333,0.012399333333333333
gpt_oss_120b,vanilla,cat5_adapted_003,4.555533333333334,0.03523233333333333
gpt_oss_120b,vanilla,cat5_adapted_004,4.4444333333333335,0.010896666666666666
gpt_oss_120b,vanilla,cat5_adapted_005,4.6667,0.017114666666666667
gpt_oss_120b,vanilla,cat5_orig_001,3.6666666666666665,0.024393333333333333
gpt_oss_120b,vanilla,cat5_orig_002,4.333333333333333,0.02677866666666667
gpt_oss_120b,vanilla,cat5_orig_003,4.444466666666666,0.016114666666666666
gpt_oss_120b,vanilla,cat5_orig_004,4.7778,0.009471666666666666
gpt_oss_120b,vanilla,cat5_orig_005,4.4444333333333335,0.007654666666666666
gpt_oss_120b,vanilla,cat5_orig_006,4.4444333333333335,0.017400666666666665
gpt_oss_120b,vanilla,cat5_orig_007,4.2222333333333335,0.020338666666666668
gpt_oss_120b,vanilla,cat5_orig_008,4.777766666666667,0.02424
gpt_oss_120b,vanilla,cat5_orig_009,4.6667,0.05337666666666666
gpt_oss_120b,vanilla,cat5_orig_010,3.777766666666667,0.030922
gpt_oss_120b,vanilla,cat5_real_001,4.4444333333333335,0.025852333333333335
gpt_oss_120b,vanilla,cat5_real_002,4.7778,0.027397
gpt_oss_120b,vanilla,cat5_real_003,4.5555666666666665,0.054153
gpt_oss_120b,vanilla,cat5_real_004,3.3333,0.014830666666666667
gpt_oss_120b,vanilla,cat5_real_005,4.0,0.060131333333333335
gpt_oss_120b,vanilla,cat6_adapted_001,3.444433333333333,0.036234999999999996
gpt_oss_120b,vanilla,cat6_adapted_002,4.333333333333333,0.05943866666666667
gpt_oss_120b,vanilla,cat6_adapted_003,2.3333333333333335,0.016908666666666666
gpt_oss_120b,vanilla,cat6_adapted_004,2.6666666666666665,0.18040133333333333
gpt_oss_120b,vanilla,cat6_adapted_005,2.6666666666666665,0.05437166666666667
gpt_oss_120b,vanilla,cat6_orig_001,3.444433333333333,0.024085333333333334
gpt_oss_120b,vanilla,cat6_orig_002,3.444433333333333,0.009670333333333333
gpt_oss_120b,vanilla,cat6_orig_003,3.3333333333333335,0.06689666666666667
gpt_oss_120b,vanilla,cat6_orig_004,1.1111,0.04249700000000001
gpt_oss_120b,vanilla,cat6_orig_005,4.7778,0.117628
gpt_oss_120b,vanilla,cat6_orig_006,3.6666666666666665,0.03891066666666666
gpt_oss_120b,vanilla,cat6_orig_007,3.1111,0.011500333333333333
gpt_oss_120b,vanilla,cat6_orig_008,2.555566666666667,0.04361466666666667
gpt_oss_120b,vanilla,cat6_orig_009,2.777766666666667,0.04049466666666667
gpt_oss_120b,vanilla,cat6_orig_010,3.1111333333333335,0.027896
gpt_oss_120b,vanilla,cat6_real_001,4.1111,0.320074
gpt_oss_120b,vanilla,cat6_real_002,3.8889,0.012577666666666666
gpt_oss_120b,vanilla,cat6_real_003,3.6666666666666665,0.04575833333333334
gpt_oss_120b,vanilla,cat6_real_004,4.0,0.13943166666666665
gpt_oss_120b,vanilla,cat6_real_005,3.7778000000000005,0.045283666666666667
gpt_oss_120b,vanilla,cat7_adapted_001,4.0,0.059726
gpt_oss_120b,vanilla,cat7_adapted_002,4.2222,0.035220999999999995
gpt_oss_120b,vanilla,cat7_adapted_003,4.2222333333333335,0.08105133333333334
gpt_oss_120b,vanilla,cat7_adapted_004,4.111133333333333,0.04980166666666667
gpt_oss_120b,vanilla,cat7_adapted_005,3.7778000000000005,0.13171833333333335
gpt_oss_120b,vanilla,cat7_orig_001,4.444466666666666,0.12185266666666666
gpt_oss_120b,vanilla,cat7_orig_002,4.333333333333333,0.11345166666666667
gpt_oss_120b,vanilla,cat7_orig_003,4.3333,0.03524866666666667
gpt_oss_120b,vanilla,cat7_orig_004,4.6667,0.04156166666666666
gpt_oss_120b,vanilla,cat7_orig_005,4.2222,0.031369
gpt_oss_120b,vanilla,cat7_orig_006,4.5555666666666665,0.040506999999999994
gpt_oss_120b,vanilla,cat7_orig_007,4.333333333333333,0.10255500000000001
gpt_oss_120b,vanilla,cat7_orig_008,4.333333333333333,0.058762666666666664
gpt_oss_120b,vanilla,cat7_orig_009,4.0,0.037809666666666665
gpt_oss_120b,vanilla,cat7_orig_010,4.0,0.036595666666666665
gpt_oss_120b,vanilla,cat7_real_001,4.333333333333333,0.035716333333333336
gpt_oss_120b,vanilla,cat7_real_002,3.8889,0.06728366666666667
gpt_oss_120b,vanilla,cat7_real_003,3.6667,0.07182866666666667
gpt_oss_120b,vanilla,cat7_real_004,3.444433333333333,0.03524733333333333
gpt_oss_120b,vanilla,cat7_real_005,4.2222,0.082472
grok_4_20,clarification_first,cat1_adapted_001,5.0,0.028956333333333334
grok_4_20,clarification_first,cat1_adapted_002,5.0,0.075959
grok_4_20,clarification_first,cat1_adapted_003,5.0,0.040403666666666664
grok_4_20,clarification_first,cat1_adapted_004,4.2222,0.015142999999999998
grok_4_20,clarification_first,cat1_adapted_005,5.0,0.049015333333333334
grok_4_20,clarification_first,cat1_orig_001,5.0,0.019110000000000002
grok_4_20,clarification_first,cat1_orig_002,4.5555666666666665,0.045547000000000004
grok_4_20,clarification_first,cat1_orig_003,5.0,0.009935666666666667
grok_4_20,clarification_first,cat1_orig_004,4.4444333333333335,0.009751666666666667
grok_4_20,clarification_first,cat1_orig_005,5.0,0.014302
grok_4_20,clarification_first,cat1_orig_006,5.0,0.0024896666666666665
grok_4_20,clarification_first,cat1_orig_007,5.0,0.019103333333333333
grok_4_20,clarification_first,cat1_orig_008,5.0,0.015167333333333333
grok_4_20,clarification_first,cat1_orig_009,5.0,0.048522
grok_4_20,clarification_first,cat1_orig_010,4.5555666666666665,0.012006333333333334
grok_4_20,clarification_first,cat1_real_001,5.0,0.03052566666666667
grok_4_20,clarification_first,cat1_real_002,5.0,0.011374
grok_4_20,clarification_first,cat1_real_003,5.0,0.023099333333333333
grok_4_20,clarification_first,cat1_real_004,5.0,0.04071133333333333
grok_4_20,clarification_first,cat1_real_005,4.6667,0.006332333333333333
grok_4_20,clarification_first,cat2_adapted_001,5.0,0.049381
grok_4_20,clarification_first,cat2_adapted_002,4.6667,0.015854
grok_4_20,clarification_first,cat2_adapted_003,4.666666666666667,0.024284
grok_4_20,clarification_first,cat2_adapted_004,5.0,0.015874666666666665
grok_4_20,clarification_first,cat2_adapted_005,4.5555666666666665,0.023703000000000002
grok_4_20,clarification_first,cat2_orig_001,5.0,0.021579666666666664
grok_4_20,clarification_first,cat2_orig_002,4.777766666666667,0.04293166666666667
grok_4_20,clarification_first,cat2_orig_003,3.6667,0.034091
grok_4_20,clarification_first,cat2_orig_004,5.0,0.019598
grok_4_20,clarification_first,cat2_orig_005,4.111133333333333,0.020073666666666667
grok_4_20,clarification_first,cat2_orig_006,4.666666666666667,0.028993333333333333
grok_4_20,clarification_first,cat2_orig_007,4.8889,0.036618333333333336
grok_4_20,clarification_first,cat2_orig_008,5.0,0.028468999999999998
grok_4_20,clarification_first,cat2_orig_009,4.6667,0.004025
grok_4_20,clarification_first,cat2_orig_010,4.8889,0.037281666666666664
grok_4_20,clarification_first,cat2_real_001,4.4444333333333335,0.020343666666666666
grok_4_20,clarification_first,cat2_real_002,4.666666666666667,0.008600333333333333
